OID_UA_20|GEOID_UA_20|NAMELSAD_UA_20|AREALAND_UA_20|AREAWATER_UA_20|MTFCC_UA_20|FUNCSTAT_UA_20|OID_COUNTY_20|GEOID_COUNTY_20|NAMELSAD_COUNTY_20|AREALAND_COUNTY_20|AREAWATER_COUNTY_20|MTFCC_COUNTY_20|CLASSFP_COUNTY_20|FUNCSTAT_COUNTY_20|AREALAND_PART|AREAWATER_PART
27070112574998|63244|Nicholasville, KY Urban Area|31018898|130082|G3500|S|27590112569408|21113|Jessamine County|445910433|6126961|G4020|H1|A|31018898|130082
270704485563808|63282|Nipomo, CA Urban Area|26326053|0|G3500|S|27590407929894|06079|San Luis Obispo County|8549172832|815618272|G4020|H1|A|26326053|0
270701139087988|63325|Nogales, AZ Urban Area|32871111|26000|G3500|S|275901139053248|04023|Santa Cruz County|3201853240|3068237|G4020|H1|A|32871111|26000
27070290497332|63406|Norfolk, NE Urban Area|33047498|227458|G3500|S|27590290460290|31119|Madison County|1483084608|7325865|G4020|H1|A|31324717|227458
27070290497332|63406|Norfolk, NE Urban Area|33047498|227458|G3500|S|27590303135301|31167|Stanton County|1107500711|8789496|G4020|H1|A|1722781|0
27070720820750|63433|Norman, OK Urban Area|119039642|1395317|G3500|S|27590720759115|40027|Cleveland County|1395746346|49228091|G4020|H1|A|118585739|1303553
27070720820750|63433|Norman, OK Urban Area|119039642|1395317|G3500|S|27590723240718|40087|McClain County|1478150668|24712058|G4020|H1|A|453903|91764
27070225539587|63460|North Adams, MA Urban Area|41767229|415784|G3500|S|27590225504147|25003|Berkshire County|2400599906|50694129|G4020|H4|N|41767229|415784
2707032391317780|63514|North Bend, WA Urban Area|14399867|195779|G3500|S|27590836057068|53033|King County|5478417256|497859101|G4020|H1|A|14399867|195779
27070191885759|63541|North Branch, MN Urban Area|11250157|22247|G3500|S|27590191858903|27025|Chisago County|1074584696|71183782|G4020|H1|A|11250157|22247
27070469280324|63622|North East, PA Urban Area|9087274|1852|G3500|S|27590469192380|42049|Erie County|2069174742|1966242081|G4020|H1|A|9087274|1852
27070400305743|63676|Northfield, MN Urban Area|22981263|31608|G3500|S|27590516837321|27037|Dakota County|1456967786|62978183|G4020|H1|A|1119914|0
27070400305743|63676|Northfield, MN Urban Area|22981263|31608|G3500|S|27590400217106|27131|Rice County|1284218947|52062452|G4020|H1|A|21861349|31608
2707063048905|63784|North Manchester, IN Urban Area|7357413|151322|G3500|S|2759063045935|18169|Wabash County|1068468084|21854119|G4020|H1|A|7357413|151322
27070121065206|63811|North Platte, NE Urban Area|33580277|243722|G3500|S|27590121063471|31111|Lincoln County|6641092845|28436694|G4020|H1|A|33580277|243722
27070113461621|63865|North Vernon, IN Urban Area|13236302|26165|G3500|S|27590113456944|18079|Jennings County|975382324|4528274|G4020|H1|A|13236302|26165
2707032391317890|63973|North Windham, ME Urban Area|36266860|496436|G3500|S|27590204250623|23005|Cumberland County|2165803498|987408428|G4020|H1|A|36266860|496436
27070295300981|64054|Norwalk, OH Urban Area|25670538|20427|G3500|S|27590295106576|39043|Erie County|650833148|969939819|G4020|H1|A|2125838|0
27070295300981|64054|Norwalk, OH Urban Area|25670538|20427|G3500|S|27590384450155|39077|Huron County|1274903645|8628942|G4020|H1|A|23544700|20427
27070742650721|64108|Norwich, NY Urban Area|7786491|0|G3500|S|27590742570632|36017|Chenango County|2314393901|13046917|G4020|H1|A|7786491|0
27070344461508|64135|Norwich--New London, CT Urban Area|302300660|30755717|G3500|S|27590349989035|09011|New London County|1722511318|276863144|G4020|H4|N|302300660|30755717
2707032391318050|64270|Oakdale, CA Urban Area|19042995|100699|G3500|S|27590156479732|06099|Stanislaus County|3874667294|46351770|G4020|H1|A|19042995|100699
27070118086851|64297|Oakdale, LA Urban Area|12303470|57811|G3500|S|27590118082321|22003|Allen Parish|1973788820|10457653|G4020|H1|A|12303470|57811
27070485859849|64378|Oak Harbor, WA Urban Area|61255112|229376|G3500|S|27590485637221|53029|Island County|539943913|799920796|G4020|H1|A|61255112|229376
27070502329194|64459|Oak Island, NC Urban Area|39878815|662264|G3500|S|27590502263946|37019|Brunswick County|2201703879|516599618|G4020|H1|A|39878815|662264
270704485566091|64475|Oakland, TN Urban Area|20496625|147928|G3500|S|27590582534930|47047|Fayette County|1825359640|3774635|G4020|H1|A|20496625|147928
2707032391318012|64498|Oak Ridge, NJ Urban Area|14007665|1115448|G3500|S|27590700476051|34027|Morris County|1193911893|53230151|G4020|H1|A|13579328|1115448
2707032391318012|64498|Oak Ridge, NJ Urban Area|14007665|1115448|G3500|S|27590427877451|34031|Passaic County|481772300|32052581|G4020|H1|A|428337|0
270704485565501|64550|Oberlin, OH Urban Area|7610558|11781|G3500|S|27590465415680|39093|Lorain County|1270483156|1119495057|G4020|H1|A|7610558|11781
27070263883367|64567|Ocala, FL Urban Area|323814545|575486|G3500|S|27590263746993|12083|Marion County|4113993941|192281837|G4020|H1|A|323814545|575486
270701474054025|64648|Ocean Park, WA Urban Area|23279838|597409|G3500|S|275901474028668|53049|Pacific County|2418037245|758680651|G4020|H1|A|23279838|597409
270704485566444|64660|Ocean Pines--Ocean City, MD--DE Urban Area|74670149|5473667|G3500|S|27590337189172|10005|Sussex County|2424633517|674085951|G4020|H1|A|18241211|421716
270704485566444|64660|Ocean Pines--Ocean City, MD--DE Urban Area|74670149|5473667|G3500|S|27590164554459|24047|Worcester County|1213156434|586531120|G4020|H1|A|56428938|5051951
27070479425193|64675|Ocean Shores, WA Urban Area|21673692|2296614|G3500|S|27590479425051|53027|Grays Harbor County|4924794342|834310602|G4020|H1|A|21673692|2296614
27070337218964|64702|Ocean View, DE Urban Area|60911394|3478190|G3500|S|27590337189172|10005|Sussex County|2424633517|674085951|G4020|H1|A|60911394|3478190
27070277754092|64837|Odessa, MO Urban Area|7257118|81201|G3500|S|27590277752506|29107|Lafayette County|1627237794|27073170|G4020|H1|A|7257118|81201
27070475291948|64864|Odessa, TX Urban Area|222727634|1247556|G3500|S|27590475273322|48135|Ector County|2325440847|10256582|G4020|H1|A|201404306|1127202
27070475291948|64864|Odessa, TX Urban Area|222727634|1247556|G3500|S|27590703302234|48329|Midland County|2331915358|4252951|G4020|H1|A|21323328|120354
27070159916818|64891|Oelwein, IA Urban Area|12524607|221705|G3500|S|27590159825043|19019|Buchanan County|1479086713|5223042|G4020|H1|A|1560690|0
27070159916818|64891|Oelwein, IA Urban Area|12524607|221705|G3500|S|27590352222354|19065|Fayette County|1892806735|1354955|G4020|H1|A|10963917|221705
27070100103873|64918|Ogallala, NE Urban Area|8458395|0|G3500|S|27590100091576|31101|Keith County|2749903240|124629167|G4020|H1|A|8458395|0
27070187836099|64945|Ogden--Layton, UT Urban Area|550625260|1380326|G3500|S|27590474673670|49003|Box Elder County|14881028167|2547651538|G4020|H1|A|4126248|0
27070187836099|64945|Ogden--Layton, UT Urban Area|550625260|1380326|G3500|S|27590187802894|49011|Davis County|774579558|870614815|G4020|H1|A|290956228|1243579
27070187836099|64945|Ogden--Layton, UT Urban Area|550625260|1380326|G3500|S|27590190526678|49035|Salt Lake County|1921953041|164895908|G4020|H1|A|1431770|0
27070187836099|64945|Ogden--Layton, UT Urban Area|550625260|1380326|G3500|S|27590187802895|49057|Weber County|1492536928|216443478|G4020|H1|A|254111014|136747
27070698174938|64972|Ogdensburg, NY Urban Area|12749341|217766|G3500|S|27590698077503|36089|St. Lawrence County|6939914687|367260873|G4020|H1|A|12749341|217766
27070309811277|64999|Oil City, PA Urban Area|22070561|653307|G3500|S|27590309799022|42121|Venango County|1746337768|22149577|G4020|H1|A|22070561|653307
27070357111264|65026|Okeechobee--Taylor Creek, FL Urban Area|61855528|2295039|G3500|S|27590379679504|12043|Glades County|2089659345|467293938|G4020|H1|A|3109006|276834
27070357111264|65026|Okeechobee--Taylor Creek, FL Urban Area|61855528|2295039|G3500|S|27590357087143|12093|Okeechobee County|1992126184|317924583|G4020|H1|A|58746522|2018205
27070716402715|65080|Oklahoma City, OK Urban Area|1092275518|19894479|G3500|S|27590720075854|40017|Canadian County|2322112746|23146755|G4020|H1|A|135210518|5283085
27070716402715|65080|Oklahoma City, OK Urban Area|1092275518|19894479|G3500|S|27590720759115|40027|Cleveland County|1395746346|49228091|G4020|H1|A|122609212|1569276
27070716402715|65080|Oklahoma City, OK Urban Area|1092275518|19894479|G3500|S|27590715722194|40083|Logan County|1926268079|13203700|G4020|H1|A|23999910|6595
27070716402715|65080|Oklahoma City, OK Urban Area|1092275518|19894479|G3500|S|27590727193492|40109|Oklahoma County|1836035445|24720769|G4020|H1|A|810455878|13035523
27070410613846|65107|Okmulgee, OK Urban Area|19129473|0|G3500|S|27590410443851|40111|Okmulgee County|1806369917|12960866|G4020|H1|A|19129473|0
27070493914175|65161|Olean, NY Urban Area|34134440|675090|G3500|S|27590493909795|36009|Cattaraugus County|3388125876|36783591|G4020|H1|A|34134440|675090
27070157310061|65188|Olney, IL Urban Area|15897441|675|G3500|S|27590157301083|17159|Richland County|932484098|4874777|G4020|H1|A|15897441|675
27070482083687|65242|Olympia--Lacey, WA Urban Area|275070119|13519574|G3500|S|27590482056938|53067|Thurston County|1871256793|133627810|G4020|H1|A|275070119|13519574
27070306584109|65269|Omaha, NE--IA Urban Area|701398536|12889694|G3500|S|27590387652197|19155|Pottawattamie County|2463771925|20389998|G4020|H1|A|91096082|2991736
27070306584109|65269|Omaha, NE--IA Urban Area|701398536|12889694|G3500|S|27590317069824|31055|Douglas County|845391130|33520307|G4020|H1|A|431423871|7594289
27070306584109|65269|Omaha, NE--IA Urban Area|701398536|12889694|G3500|S|27590306483574|31153|Sarpy County|616679952|24397525|G4020|H1|A|178878583|2303669
27070480662967|65296|Omak, WA Urban Area|15649413|301120|G3500|S|27590480662898|53047|Okanogan County|13639398051|120413773|G4020|H1|A|15649413|301120
27070717718368|65404|Oneida, NY Urban Area|16399574|74930|G3500|S|27590737003986|36053|Madison County|1696054036|16691322|G4020|H1|A|8439501|74930
27070717718368|65404|Oneida, NY Urban Area|16399574|74930|G3500|S|27590717363637|36065|Oneida County|3139921908|117357161|G4020|H1|A|7960073|0
27070100196225|65485|Oneonta, AL Urban Area|11325973|1452|G3500|S|27590100187397|01009|Blount County|1670259090|14860281|G4020|H1|A|11325973|1452
27070727108241|65512|Oneonta, NY Urban Area|18495502|210890|G3500|S|27590726987712|36025|Delaware County|3736306657|64163829|G4020|H1|A|874285|9465
27070727108241|65512|Oneonta, NY Urban Area|18495502|210890|G3500|S|27590720757490|36077|Otsego County|2594487152|36314099|G4020|H1|A|17621217|201425
27070147079990|65539|Ontario--Payette, OR--ID Urban Area|36101134|26474|G3500|S|27590147054599|16075|Payette County|1053849237|8872160|G4020|H1|A|18361004|25539
27070147079990|65539|Ontario--Payette, OR--ID Urban Area|36101134|26474|G3500|S|27590388256734|41045|Malheur County|25609051307|108997319|G4020|H1|A|17740130|935
2707072926811|65593|Opelousas, LA Urban Area|48138665|70644|G3500|S|2759072926693|22097|St. Landry Parish|2393224007|39013551|G4020|H1|A|48138665|70644
27070107528071|65620|Opp, AL Urban Area|13468175|186253|G3500|S|27590107522078|01039|Covington County|2669165738|34194671|G4020|H1|A|13468175|186253
2707032391317836|65647|Orange, TX Urban Area|95108876|4947934|G3500|S|27590359952238|48361|Orange County|864501044|118476459|G4020|H1|A|95108876|4947934
27070742202798|65674|Orange, VA Urban Area|7631237|42553|G3500|S|27590742159377|51137|Orange County|883388069|6487125|G4020|H1|A|7631237|42553
27070240732697|65701|Orangeburg, SC Urban Area|68826733|358163|G3500|S|27590240712394|45075|Orangeburg County|2865498667|55708305|G4020|H1|A|68826733|358163
27070367439450|65728|Orange City, IA Urban Area|10973234|0|G3500|S|27590367385444|19167|Sioux County|1988888495|2795018|G4020|H1|A|10973234|0
27070149005961|65755|Orange Cove, CA Urban Area|4276643|0|G3500|S|27590148916964|06019|Fresno County|15432139292|136609893|G4020|H1|A|4276643|0
270704485566506|65767|Orangetree, FL Urban Area|24016879|2078940|G3500|S|27590373886258|12021|Collier County|5172076456|1575209325|G4020|H1|A|24016879|2078940
27070689279999|65809|Oregon, WI Urban Area|11720169|0|G3500|S|27590689263643|55025|Dane County|3098899108|106217126|G4020|H1|A|11720169|0
27070317958536|65836|Orland, CA Urban Area|11666397|0|G3500|S|27590317922469|06021|Glenn County|3403160301|33693344|G4020|H1|A|11666397|0
2707090636326|65863|Orlando, FL Urban Area|1669543451|168716795|G3500|S|27590404118252|12069|Lake County|2464507354|531492923|G4020|H1|A|131486362|33535532
2707090636326|65863|Orlando, FL Urban Area|1669543451|168716795|G3500|S|2759090635982|12095|Orange County|2336230360|262653307|G4020|H1|A|1083165369|114592387
2707090636326|65863|Orlando, FL Urban Area|1669543451|168716795|G3500|S|27590360974220|12097|Osceola County|3438328928|462135107|G4020|H1|A|16193929|191511
2707090636326|65863|Orlando, FL Urban Area|1669543451|168716795|G3500|S|2759090635983|12117|Seminole County|801286912|93137171|G4020|H1|A|438697791|20397365
2707032391317867|65901|Oronoko--Berrien Springs, MI Urban Area|9548430|61675|G3500|S|27590257570337|26021|Berrien County|1470545747|2625447844|G4020|H1|A|9548430|61675
27070673085379|65917|Orosi, CA Urban Area|5159508|0|G3500|S|27590148916965|06107|Tulare County|12493840855|37260863|G4020|H1|A|5159508|0
27070417290387|65944|Oroville, CA Urban Area|68447822|59656|G3500|S|27590417130535|06007|Butte County|4238488698|105260548|G4020|H1|A|68447822|59656
27070379952565|65971|Orrville, OH Urban Area|14003079|36898|G3500|S|27590379927575|39169|Wayne County|1436897054|5040384|G4020|H1|A|14003079|36898
270704485566437|66060|Osage Beach, MO Urban Area|34375774|1694492|G3500|S|27590313514680|29029|Camden County|1699124111|136304759|G4020|H1|A|33779636|1689197
270704485566437|66060|Osage Beach, MO Urban Area|34375774|1694492|G3500|S|27590257368313|29131|Miller County|1534753300|19219023|G4020|H1|A|596138|5295
2707086077436|66106|Osceola, AR Urban Area|11484231|33532|G3500|S|2759086077062|05093|Mississippi County|2336409934|72224609|G4020|H1|A|11484231|33532
27070345088859|66133|Osceola, IA Urban Area|9538268|0|G3500|S|27590345045842|19039|Clarke County|1116573604|1524746|G4020|H1|A|9538268|0
2707032391317859|66148|Oscoda--Au Sable, MI Urban Area|48139571|4579145|G3500|S|27590553017006|26001|Alcona County|1747349242|2890404966|G4020|H1|A|8292382|3141833
2707032391317859|66148|Oscoda--Au Sable, MI Urban Area|48139571|4579145|G3500|S|2759051793046|26069|Iosco County|1422173769|3473068812|G4020|H1|A|39847189|1437312
27070134717904|66160|Oshkosh, WI Urban Area|85061092|4071638|G3500|S|27590134683020|55139|Winnebago County|1125859770|372631716|G4020|H1|A|85061092|4071638
27070135738884|66187|Oskaloosa, IA Urban Area|21331624|0|G3500|S|27590135700180|19123|Mahaska County|1478498332|6594320|G4020|H1|A|21331624|0
27070695225066|66241|Oswego, NY Urban Area|29327695|1507853|G3500|S|27590695063751|36075|Oswego County|2464751380|933476017|G4020|H1|A|29327695|1507853
27070225760875|66268|Othello, WA Urban Area|11977465|0|G3500|S|27590225535478|53001|Adams County|4985698856|12464425|G4020|H1|A|11977465|0
270704485565819|66285|Otsego--Plainwell, MI Urban Area|21797426|932568|G3500|S|27590160103369|26005|Allegan County|2137395679|2610802947|G4020|H1|A|21797426|932568
27070348756806|66295|Ottawa, IL Urban Area|25874487|1411987|G3500|S|27590348668716|17099|LaSalle County|2940059894|33708940|G4020|H1|A|25874487|1411987
27070141553915|66322|Ottawa, KS Urban Area|16323658|76147|G3500|S|27590141526906|20059|Franklin County|1480882204|13893465|G4020|H1|A|16323658|76147
27070364600327|66349|Ottawa, OH Urban Area|12419073|141882|G3500|S|27590364551639|39137|Putnam County|1249783612|4544874|G4020|H1|A|12419073|141882
27070152383917|66376|Ottumwa, IA Urban Area|33179541|887434|G3500|S|27590152371262|19179|Wapello County|1118466714|10822775|G4020|H1|A|33179541|887434
27070257279565|66430|Owatonna, MN Urban Area|32417909|0|G3500|S|27590257238650|27147|Steele County|1112775703|6976791|G4020|H1|A|32417909|0
27070740774554|66457|Owego, NY Urban Area|8309243|579848|G3500|S|27590740702029|36107|Tioga County|1343600014|11044570|G4020|H1|A|8309243|579848
27070142608109|66484|Owensboro, KY Urban Area|94271466|511837|G3500|S|27590142598620|21059|Daviess County|1187227811|46825915|G4020|H1|A|94271466|511837
2707061218775|66538|Owosso, MI Urban Area|35259297|468693|G3500|S|2759061218099|26155|Shiawassee County|1375198270|25833316|G4020|H1|A|35259297|468693
27070105332636|66565|Oxford, MS Urban Area|62962622|137188|G3500|S|27590105331610|28071|Lafayette County|1636088509|123105438|G4020|H1|A|62962622|137188
27070319387557|66592|Oxford, NC Urban Area|17231818|0|G3500|S|27590319349027|37077|Granville County|1377850210|14503653|G4020|H1|A|17231818|0
27070384952115|66619|Oxford, OH Urban Area|18724952|8641|G3500|S|27590384934710|39017|Butler County|1208290720|9175913|G4020|H1|A|18724952|8641
2707032391318014|66646|Oxford, PA Urban Area|17028453|49397|G3500|S|27590220040765|42029|Chester County|1943905797|22412288|G4020|H1|A|17028453|49397
270701149738572|66673|Oxnard--San Buenaventura (Ventura), CA Urban Area|198411033|4017268|G3500|S|275901146646849|06111|Ventura County|4767622152|947345735|G4020|H1|A|198411033|4017268
270704485565491|66690|Ozark, AL Urban Area|43287085|178911|G3500|S|27590355330804|01045|Dale County|1453276166|4051341|G4020|H1|A|43287085|178911
270704485565134|66740|Pacific, MO Urban Area|16028940|0|G3500|S|27590265472200|29071|Franklin County|2389650757|20813427|G4020|H1|A|15997192|0
270704485565134|66740|Pacific, MO Urban Area|16028940|0|G3500|S|27590539513588|29189|St. Louis County|1315391134|39612404|G4020|H1|A|31748|0
27070153128386|66781|Paducah, KY--IL Urban Area|107253440|693595|G3500|S|27590153088388|17127|Massac County|614217978|12784966|G4020|H1|A|1510283|5452
27070153128386|66781|Paducah, KY--IL Urban Area|107253440|693595|G3500|S|27590183593021|21139|Livingston County|811362663|74813866|G4020|H1|A|1340431|22799
