"Geography","Geographic Area Name","Estimate!!Total","Annotation of Estimate!!Total","Margin of Error!!Total","Annotation of Margin of Error!!Total",
"0500000US51171","Shenandoah County, Virginia","21114","null","68","null",
"0500000US51173","Smyth County, Virginia","15148","null","86","null",
"0500000US51175","Southampton County, Virginia","7703","null","134","null",
"0500000US51177","Spotsylvania County, Virginia","51085","null","80","null",
"0500000US51179","Stafford County, Virginia","51947","null","191","null",
"0500000US51181","Surry County, Virginia","3410","null","24","null",
"0500000US51183","Sussex County, Virginia","4645","null","101","null",
"0500000US51185","Tazewell County, Virginia","19946","null","100","null",
"0500000US51187","Warren County, Virginia","16656","null","71","null",
"0500000US51191","Washington County, Virginia","25490","null","129","null",
"0500000US51193","Westmoreland County, Virginia","11080","null","47","null",
"0500000US51195","Wise County, Virginia","16820","null","130","null",
"0500000US51197","Wythe County, Virginia","14033","null","65","null",
"0500000US51199","York County, Virginia","27633","null","170","null",
"0500000US51510","Alexandria city, Virginia","80040","null","163","null",
"0500000US51520","Bristol city, Virginia","8692","null","60","null",
"0500000US51530","Buena Vista city, Virginia","2941","null","56","null",
"0500000US51540","Charlottesville city, Virginia","21285","null","128","null",
"0500000US51550","Chesapeake city, Virginia","94035","null","259","null",
"0500000US51570","Colonial Heights city, Virginia","8107","null","40","null",
"0500000US51580","Covington city, Virginia","3046","null","23","null",
"0500000US51590","Danville city, Virginia","22264","null","103","null",
"0500000US51595","Emporia city, Virginia","2794","null","227","null",
"0500000US51600","Fairfax city, Virginia","9294","null","63","null",
"0500000US51610","Falls Church city, Virginia","6069","null","30","null",
"0500000US51620","Franklin city, Virginia","3878","null","28","null",
"0500000US51630","Fredericksburg city, Virginia","11961","null","289","null",
"0500000US51640","Galax city, Virginia","3255","null","207","null",
"0500000US51650","Hampton city, Virginia","62183","null","199","null",
"0500000US51660","Harrisonburg city, Virginia","18569","null","252","null",
"0500000US51670","Hopewell city, Virginia","10395","null","72","null",
"0500000US51678","Lexington city, Virginia","2377","null","271","null",
"0500000US51680","Lynchburg city, Virginia","33637","null","367","null",
"0500000US51683","Manassas city, Virginia","14234","null","47","null",
"0500000US51685","Manassas Park city, Virginia","5459","null","26","null",
"0500000US51690","Martinsville city, Virginia","7065","null","78","null",
"0500000US51700","Newport News city, Virginia","81418","null","357","null",
"0500000US51710","Norfolk city, Virginia","100947","null","973","null",
"0500000US51720","Norton city, Virginia","1801","null","184","null",
"0500000US51730","Petersburg city, Virginia","17853","null","73","null",
"0500000US51735","Poquoson city, Virginia","4906","null","32","null",
"0500000US51740","Portsmouth city, Virginia","42934","null","224","null",
"0500000US51750","Radford city, Virginia","6460","null","194","null",
"0500000US51760","Richmond city, Virginia","110224","null","551","null",
"0500000US51770","Roanoke city, Virginia","48537","null","113","null",
"0500000US51775","Salem city, Virginia","11086","null","177","null",
"0500000US51790","Staunton city, Virginia","12264","null","141","null",
"0500000US51800","Suffolk city, Virginia","38021","null","120","null",
"0500000US51810","Virginia Beach city, Virginia","189187","null","370","null",
"0500000US51820","Waynesboro city, Virginia","10201","null","46","null",
"0500000US51830","Williamsburg city, Virginia","5686","null","217","null",
"0500000US51840","Winchester city, Virginia","12268","null","86","null",
"0500000US53001","Adams County, Washington","6696","null","42","null",
"0500000US53003","Asotin County, Washington","10039","null","49","null",
"0500000US53005","Benton County, Washington","79020","null","107","null",
"0500000US53007","Chelan County, Washington","37125","null","105","null",
"0500000US53009","Clallam County, Washington","37681","null","86","null",
"0500000US53011","Clark County, Washington","192003","null","165","null",
"0500000US53013","Columbia County, Washington","2180","null","27","null",
"0500000US53015","Cowlitz County, Washington","45210","null","101","null",
"0500000US53017","Douglas County, Washington","17188","null","90","null",
"0500000US53019","Ferry County, Washington","4104","null","61","null",
"0500000US53021","Franklin County, Washington","29194","null","90","null",
"0500000US53023","Garfield County, Washington","1220","null","84","null",
"0500000US53025","Grant County, Washington","38306","null","78","null",
"0500000US53027","Grays Harbor County, Washington","35928","null","363","null",
"0500000US53029","Island County, Washington","41783","null","667","null",
"0500000US53031","Jefferson County, Washington","18960","null","107","null",
"0500000US53033","King County, Washington","957123","null","658","null",
"0500000US53035","Kitsap County, Washington","112718","null","376","null",
"0500000US53037","Kittitas County, Washington","23505","null","132","null",
"0500000US53039","Klickitat County, Washington","10485","null","76","null",
"0500000US53041","Lewis County, Washington","35271","null","128","null",
"0500000US53043","Lincoln County, Washington","5745","null","36","null",
"0500000US53045","Mason County, Washington","33219","null","98","null",
"0500000US53047","Okanogan County, Washington","21845","null","140","null",
"0500000US53049","Pacific County, Washington","15999","null","43","null",
"0500000US53051","Pend Oreille County, Washington","7968","null","28","null",
"0500000US53053","Pierce County, Washington","355970","null","507","null",
"0500000US53055","San Juan County, Washington","13739","null","75","null",
"0500000US53057","Skagit County, Washington","55285","null","106","null",
"0500000US53059","Skamania County, Washington","5785","null","39","null",
"0500000US53061","Snohomish County, Washington","318604","null","308","null",
"0500000US53063","Spokane County, Washington","221968","null","349","null",
"0500000US53065","Stevens County, Washington","22102","null","53","null",
"0500000US53067","Thurston County, Washington","120086","null","173","null",
"0500000US53069","Wahkiakum County, Washington","2161","null","84","null",
"0500000US53071","Walla Walla County, Washington","24855","null","174","null",
"0500000US53073","Whatcom County, Washington","98941","null","258","null",
"0500000US53075","Whitman County, Washington","20732","null","383","null",
"0500000US53077","Yakima County, Washington","89952","null","205","null",
"0500000US54001","Barbour County, West Virginia","7212","null","52","null",
"0500000US54003","Berkeley County, West Virginia","50184","null","89","null",
"0500000US54005","Boone County, West Virginia","10255","null","30","null",
"0500000US54007","Braxton County, West Virginia","6390","null","51","null",
"0500000US54009","Brooke County, West Virginia","10740","null","94","null",
"0500000US54011","Cabell County, West Virginia","46171","null","179","null",
"0500000US54013","Calhoun County, West Virginia","3270","null","23","null",
"0500000US54015","Clay County, West Virginia","3982","null","18","null",
"0500000US54017","Doddridge County, West Virginia","3324","null","95","null",
"0500000US54019","Fayette County, West Virginia","19392","null","91","null",
"0500000US54021","Gilmer County, West Virginia","3123","null","59","null",
"0500000US54023","Grant County, West Virginia","5705","null","36","null",
"0500000US54025","Greenbrier County, West Virginia","17988","null","79","null",
"0500000US54027","Hampshire County, West Virginia","12597","null","60","null",
"0500000US54029","Hancock County, West Virginia","14262","null","55","null",
"0500000US54031","Hardy County, West Virginia","8141","null","34","null",
"0500000US54033","Harrison County, West Virginia","30635","null","119","null",
"0500000US54035","Jackson County, West Virginia","12959","null","25","null",
"0500000US54037","Jefferson County, West Virginia","23607","null","137","null",
"0500000US54039","Kanawha County, West Virginia","90662","null","246","null",
"0500000US54041","Lewis County, West Virginia","8178","null","72","null",
"0500000US54043","Lincoln County, West Virginia","9598","null","26","null",
"0500000US54045","Logan County, West Virginia","14984","null","76","null",
"0500000US54047","McDowell County, West Virginia","9563","null","192","null",
"0500000US54049","Marion County, West Virginia","26300","null","131","null",
"0500000US54051","Marshall County, West Virginia","14870","null","85","null",
"0500000US54053","Mason County, West Virginia","12268","null","71","null",
"0500000US54055","Mercer County, West Virginia","29415","null","105","null",
"0500000US54057","Mineral County, West Virginia","12541","null","90","null",
"0500000US54059","Mingo County, West Virginia","11659","null","47","null",
"0500000US54061","Monongalia County, West Virginia","49161","null","292","null",
"0500000US54063","Monroe County, West Virginia","6387","null","32","null",
"0500000US54065","Morgan County, West Virginia","9166","null","41","null",
"0500000US54067","Nicholas County, West Virginia","12572","null","37","null",
"0500000US54069","Ohio County, West Virginia","21200","null","155","null",
"0500000US54071","Pendleton County, West Virginia","3833","null","28","null",
"0500000US54073","Pleasants County, West Virginia","3232","null","165","null",
"0500000US54075","Pocahontas County, West Virginia","7023","null","41","null",
"0500000US54077","Preston County, West Virginia","15154","null","149","null",
"0500000US54079","Putnam County, West Virginia","24688","null","82","null",
"0500000US54081","Raleigh County, West Virginia","34793","null","157","null",
"0500000US54083","Randolph County, West Virginia","13180","null","121","null",
"0500000US54085","Ritchie County, West Virginia","4310","null","36","null",
"0500000US54087","Roane County, West Virginia","7183","null","46","null",
"0500000US54089","Summers County, West Virginia","6668","null","70","null",
"0500000US54091","Taylor County, West Virginia","7456","null","42","null",
"0500000US54093","Tucker County, West Virginia","4733","null","27","null",
"0500000US54095","Tyler County, West Virginia","4212","null","39","null",
"0500000US54097","Upshur County, West Virginia","11209","null","101","null",
"0500000US54099","Wayne County, West Virginia","18306","null","36","null",
"0500000US54101","Webster County, West Virginia","4498","null","31","null",
"0500000US54103","Wetzel County, West Virginia","7351","null","31","null",
"0500000US54105","Wirt County, West Virginia","2775","null","20","null",
