"Geography","Geographic Area Name","Estimate!!Total","Annotation of Estimate!!Total","Margin of Error!!Total","Annotation of Margin of Error!!Total",
"1600000US4857980","Plainview city, Texas","20180","null","32","null",
"1600000US4858016","Plano city, Texas","282181","null","72","null",
"1600000US4858040","Plantersville city, Texas","570","null","298","null",
"1600000US4858088","Pleak village, Texas","1756","null","724","null",
"1600000US4858232","Pleasant Hill CDP, Texas","1060","null","334","null",
"1600000US4858280","Pleasanton city, Texas","10508","null","23","null",
"1600000US4858400","Pleasant Valley town, Texas","317","null","89","null",
"1600000US4858436","Plum CDP, Texas","582","null","357","null",
"1600000US4858448","Plum Grove city, Texas","1623","null","723","null",
"1600000US4858532","Point city, Texas","1101","null","328","null",
"1600000US4858556","Point Blank city, Texas","976","null","273","null",
"1600000US4858568","Point Comfort city, Texas","495","null","132","null",
"1600000US4858586","Point Venture village, Texas","1531","null","290","null",
"1600000US4858664","Ponder town, Texas","2665","null","647","null",
"1600000US4858808","Port Aransas city, Texas","3058","null","23","null",
"1600000US4858820","Port Arthur city, Texas","55757","null","47","null",
"1600000US4858850","Porter Heights CDP, Texas","1167","null","387","null",
"1600000US4858892","Port Isabel city, Texas","5208","null","29","null",
"1600000US4858904","Portland city, Texas","19914","null","30","null",
"1600000US4858916","Port Lavaca city, Texas","11654","null","20","null",
"1600000US4858928","Port Mansfield CDP, Texas","132","null","85","null",
"1600000US4858940","Port Neches city, Texas","13534","null","29","null",
"1600000US4858952","Port O'Connor CDP, Texas","1084","null","423","null",
"1600000US4859012","Post city, Texas","4571","null","381","null",
"1600000US4859066","Post Oak Bend City town, Texas","572","null","177","null",
"1600000US4859084","Poteet city, Texas","2863","null","15","null",
"1600000US4859096","Poth town, Texas","1691","null","379","null",
"1600000US4859108","Potosi CDP, Texas","4720","null","925","null",
"1600000US4859132","Pottsboro town, Texas","2464","null","18","null",
"1600000US4859156","Powderly CDP, Texas","1247","null","354","null",
"1600000US4859168","Powell town, Texas","108","null","62","null",
"1600000US4859192","Poynor town, Texas","385","null","231","null",
"1600000US4859210","Prado Verde CDP, Texas","438","null","541","null",
"1600000US4859216","Praesel CDP, Texas","63","null","56","null",
"1600000US4859336","Prairie View city, Texas","6464","null","29","null",
"1600000US4859384","Premont city, Texas","2591","null","580","null",
"1600000US4859396","Presidio city, Texas","3420","null","8","null",
"1600000US4859420","Preston CDP, Texas","2217","null","698","null",
"1600000US4859528","Priddy CDP, Texas","160","null","82","null",
"1600000US4859540","Primera town, Texas","5167","null","15","null",
"1600000US4859576","Princeton city, Texas","16683","null","45","null",
"1600000US4859612","Proctor CDP, Texas","57","null","65","null",
"1600000US4859636","Progreso city, Texas","4941","null","15","null",
"1600000US4859642","Progreso Lakes city, Texas","271","null","118","null",
"1600000US4859696","Prosper town, Texas","28825","null","32","null",
"1600000US4859748","Providence Village town, Texas","7359","null","20","null",
"1600000US4859794","Pueblo East CDP, Texas","0","null","14","null",
"1600000US4859798","Pueblo Nuevo CDP, Texas","632","null","266","null",
"1600000US4859984","Putnam town, Texas","86","null","44","null",
"1600000US4859996","Pyote town, Texas","141","null","88","null",
"1600000US4860020","Quail CDP, Texas","25","null","28","null",
"1600000US4860026","Quail Creek CDP, Texas","1454","null","403","null",
"1600000US4860044","Quanah city, Texas","2083","null","195","null",
"1600000US4860080","Queen City city, Texas","1273","null","233","null",
"1600000US4860092","Quemado CDP, Texas","112","null","175","null",
"1600000US4860098","Quesada CDP, Texas","57","null","90","null",
"1600000US4860140","Quinlan city, Texas","1632","null","322","null",
"1600000US4860164","Quintana town, Texas","22","null","16","null",
"1600000US4860176","Quitaque city, Texas","327","null","79","null",
"1600000US4860188","Quitman city, Texas","2227","null","284","null",
"1600000US4860278","Radar Base CDP, Texas","86","null","92","null",
"1600000US4860290","Rafael Pena CDP, Texas","0","null","14","null",
"1600000US4860356","Ralls city, Texas","1612","null","226","null",
"1600000US4860380","Ramireno CDP, Texas","0","null","14","null",
"1600000US4860408","Ramirez-Perez CDP, Texas","0","null","14","null",
"1600000US4860422","Ramos CDP, Texas","54","null","52","null",
"1600000US4860458","Ranchette Estates CDP, Texas","175","null","156","null",
"1600000US4860478","Ranchitos del Norte CDP, Texas","370","null","441","null",
"1600000US4860480","Ranchitos East CDP, Texas","316","null","213","null",
"1600000US4860482","Ranchitos Las Lomas CDP, Texas","319","null","173","null",
"1600000US4860518","Rancho Alegre CDP, Texas","1561","null","607","null",
"1600000US4860529","Rancho Banquete CDP, Texas","517","null","409","null",
"1600000US4860534","Rancho Chico CDP, Texas","324","null","346","null",
"1600000US4860539","Ranchos Penitas West CDP, Texas","519","null","284","null",
"1600000US4860544","Rancho Viejo town, Texas","2804","null","21","null",
"1600000US4860554","Rancho Viejo CDP, Texas","280","null","215","null",
"1600000US4860608","Randolph AFB CDP, Texas","1842","null","412","null",
"1600000US4860632","Ranger city, Texas","2820","null","437","null",
"1600000US4860644","Rangerville village, Texas","122","null","111","null",
"1600000US4860668","Rankin city, Texas","1083","null","194","null",
"1600000US4860672","Ransom Canyon town, Texas","1107","null","211","null",
"1600000US4860686","Ratamosa CDP, Texas","88","null","127","null",
"1600000US4860752","Ravenna city, Texas","136","null","64","null",
"1600000US4860836","Raymondville city, Texas","10574","null","25","null",
"1600000US4860932","Realitos CDP, Texas","84","null","68","null",
"1600000US4861040","Redfield CDP, Texas","117","null","125","null",
"1600000US4861076","Redford CDP, Texas","43","null","69","null",
"1600000US4861124","Redland CDP, Texas","1319","null","571","null",
"1600000US4861172","Red Lick city, Texas","1555","null","467","null",
"1600000US4861196","Red Oak city, Texas","13956","null","30","null",
"1600000US4861280","Red Rock CDP, Texas","397","null","308","null",
"1600000US4861340","Redwater city, Texas","1013","null","261","null",
"1600000US4861352","Redwood CDP, Texas","3353","null","460","null",
"1600000US4861436","Refugio town, Texas","2752","null","17","null",
"1600000US4861454","Regino Ramirez CDP, Texas","18","null","29","null",
"1600000US4861466","Reid Hope King CDP, Texas","814","null","545","null",
"1600000US4861508","Reklaw city, Texas","376","null","132","null",
"1600000US4861532","Relampago CDP, Texas","432","null","359","null",
"1600000US4861568","Rendon CDP, Texas","14597","null","1413","null",
"1600000US4861592","Reno city (Lamar County), Texas","3425","null","21","null",
"1600000US4861604","Reno city (Parker and Tarrant Counties), Texas","2960","null","116","null",
"1600000US4861616","Retreat town, Texas","637","null","273","null",
"1600000US4861700","Rhome city, Texas","1774","null","368","null",
"1600000US4861724","Ricardo CDP, Texas","1041","null","463","null",
"1600000US4861736","Rice city, Texas","1118","null","282","null",
"1600000US4861766","Rice Tracts CDP, Texas","918","null","480","null",
"1600000US4861784","Richards CDP, Texas","136","null","92","null",
"1600000US4861796","Richardson city, Texas","115904","null","78","null",
"1600000US4861820","Richland town, Texas","307","null","116","null",
"1600000US4861844","Richland Hills city, Texas","8505","null","35","null",
"1600000US4861880","Richland Springs town, Texas","275","null","110","null",
"1600000US4861892","Richmond city, Texas","11768","null","31","null",
"1600000US4861904","Richwood city, Texas","4647","null","25","null",
"1600000US4862108","Riesel city, Texas","1415","null","371","null",
"1600000US4862132","Ringgold CDP, Texas","171","null","107","null",
"1600000US4862138","Rio Bravo city, Texas","4505","null","20","null",
"1600000US4862168","Rio Grande City city, Texas","15494","null","26","null",
"1600000US4862180","Rio Hondo city, Texas","2132","null","451","null",
"1600000US4862240","Rio Vista city, Texas","1231","null","330","null",
"1600000US4862252","Rising Star town, Texas","730","null","218","null",
"1600000US4862318","Rivereno CDP, Texas","0","null","14","null",
"1600000US4862384","River Oaks city, Texas","7623","null","18","null",
"1600000US4862408","Riverside city, Texas","639","null","377","null",
"1600000US4862468","Riviera CDP, Texas","675","null","319","null",
"1600000US4862486","Road Runner town, Texas","605","null","427","null",
"1600000US4862504","Roanoke city, Texas","9270","null","20","null",
"1600000US4862528","Roaring Springs town, Texas","193","null","87","null",
"1600000US4862564","Robert Lee city, Texas","1092","null","207","null",
"1600000US4862588","Robinson city, Texas","12336","null","32","null",
"1600000US4862600","Robstown city, Texas","10372","null","45","null",
"1600000US4862612","Roby city, Texas","862","null","173","null",
"1600000US4862624","Rochelle CDP, Texas","214","null","107","null",
"1600000US4862636","Rochester town, Texas","315","null","91","null",
"1600000US4862672","Rockdale city, Texas","5378","null","21","null",
"1600000US4862732","Rock Island CDP, Texas","447","null","226","null",
"1600000US4862804","Rockport city, Texas","10264","null","19","null",
"1600000US4862816","Rocksprings town, Texas","901","null","217","null",
"1600000US4862828","Rockwall city, Texas","46150","null","53","null",
"1600000US4862834","Rockwell Place CDP, Texas","1445","null","374","null",
"1600000US4862870","Rocky Mound town, Texas","90","null","50","null",
"1600000US4862924","Rogers town, Texas","1406","null","412","null",
"1600000US4863008","Rollingwood city, Texas","1397","null","223","null",
"1600000US4863020","Roma city, Texas","11451","null","22","null",
"1600000US4863044","Roman Forest city, Texas","2031","null","432","null",
"1600000US4863140","Ropesville city, Texas","457","null","152","null",
"1600000US4863164","Rosanky CDP, Texas","1488","null","440","null",
"1600000US4863176","Roscoe city, Texas","1410","null","204","null",
"1600000US4863188","Rosebud city, Texas","1442","null","424","null",
"1600000US4863200","Rose City city, Texas","398","null","137","null",
"1600000US4863272","Rose Hill Acres city, Texas","261","null","117","null",
"1600000US4863284","Rosenberg city, Texas","37871","null","52","null",
"1600000US4863332","Rosharon CDP, Texas","1721","null","794","null",
"1600000US4863350","Rosita CDP, Texas","3799","null","684","null",
"1600000US4863380","Ross city, Texas","250","null","65","null",
"1600000US4863404","Rosser village, Texas","437","null","355","null",
"1600000US4863464","Rotan city, Texas","1171","null","147","null",
"1600000US4863476","Round Mountain town, Texas","117","null","61","null",
"1600000US4863500","Round Rock city, Texas","117735","null","896","null",
"1600000US4863524","Round Top town, Texas","120","null","54","null",
"1600000US4863560","Rowena CDP, Texas","197","null","71","null",
"1600000US4863572","Rowlett city, Texas","62606","null","47","null",
"1600000US4863584","Roxton city, Texas","578","null","204","null",
"1600000US4863668","Royse City city, Texas","13512","null","44","null",
"1600000US4863752","Rule town, Texas","618","null","139","null",
"1600000US4863782","Runaway Bay city, Texas","1611","null","314","null",
"1600000US4863788","Runge town, Texas","1100","null","275","null",
"1600000US4863848","Rusk city, Texas","5501","null","18","null",
"1600000US4864004","Sabinal city, Texas","780","null","285","null",
"1600000US4864064","Sachse city, Texas","26797","null","59","null",
"1600000US4864088","Sadler city, Texas","430","null","171","null",
"1600000US4864112","Saginaw city, Texas","23676","null","33","null",
"1600000US4864172","St. Hedwig town, Texas","2159","null","487","null",
"1600000US4864184","St. Jo city, Texas","811","null","154","null",
"1600000US4864220","St. Paul town, Texas","1016","null","314","null",
"1600000US4864244","St. Paul CDP, Texas","1318","null","560","null",
"1600000US4864268","Salado village, Texas","2635","null","475","null",
"1600000US4864307","Salida del Sol Estates CDP, Texas","5430","null","1930","null",
"1600000US4864316","Salineño CDP, Texas","71","null","93","null",
"1600000US4864322","Salineño North CDP, Texas","115","null","88","null",
"1600000US4864442","Sammy Martinez CDP, Texas","126","null","189","null",
"1600000US4864448","Samnorwood CDP, Texas","31","null","47","null",
"1600000US4864460","Sam Rayburn CDP, Texas","1100","null","420","null",
"1600000US4864472","San Angelo city, Texas","99401","null","42","null",
"1600000US4865000","San Antonio city, Texas","1434540","null","136","null",
"1600000US4865024","San Augustine city, Texas","1821","null","302","null",
"1600000US4865036","San Benito city, Texas","24812","null","38","null",
