USPS|GEOID|GEOIDFQ|ANSICODE|NAME|ALAND|AWATER|ALAND_SQMI|AWATER_SQMI|INTPTLAT|INTPTLONG
TX|48259|0500000US48259|01383915|Kendall County|1715747608|1496797|662.454|0.578|29.943525|-98.709269
TX|48261|0500000US48261|01383916|Kenedy County|3777657846|1261927309|1458.562|487.233|26.890213|-97.591143
TX|48263|0500000US48263|01383917|Kent County|2337482028|1065195|902.507|0.411|33.18478|-100.76972
TX|48265|0500000US48265|01383918|Kerr County|2857618951|10230383|1103.333|3.95|30.053563|-99.374682
TX|48267|0500000US48267|01383919|Kimble County|3240024036|505509|1250.98|0.195|30.479472|-99.746396
TX|48269|0500000US48269|01383920|King County|2359150562|6396290|910.873|2.47|33.614268|-100.245345
TX|48271|0500000US48271|01383921|Kinney County|3523765240|11885327|1360.533|4.589|29.347086|-100.4177
TX|48273|0500000US48273|01383922|Kleberg County|2282572454|541041663|881.306|208.897|27.438735|-97.66062
TX|48275|0500000US48275|01383923|Knox County|2203098613|12587673|850.621|4.86|33.61189|-99.730356
TX|48277|0500000US48277|01383925|Lamar County|2349985892|66739466|907.335|25.768|33.667263|-95.570348
TX|48279|0500000US48279|01383926|Lamb County|2631897582|3973764|1016.181|1.534|34.068861|-102.348018
TX|48281|0500000US48281|01383927|Lampasas County|1845440100|2749903|712.528|1.062|31.196731|-98.240889
TX|48283|0500000US48283|01383924|La Salle County|3850545741|19503739|1486.704|7.53|28.351098|-99.096774
TX|48285|0500000US48285|01383928|Lavaca County|2511535218|1882216|969.709|0.727|29.382578|-96.923633
TX|48287|0500000US48287|01383929|Lee County|1629251863|13075439|629.058|5.048|30.321498|-96.976823
TX|48289|0500000US48289|01383930|Leon County|2779462028|19328383|1073.156|7.463|31.300493|-95.995622
TX|48291|0500000US48291|01383931|Liberty County|3000453916|46288046|1158.482|17.872|30.158508|-94.844061
TX|48293|0500000US48293|01383932|Limestone County|2345053184|71830223|905.43|27.734|31.547543|-96.593623
TX|48295|0500000US48295|01383933|Lipscomb County|2414422642|298741|932.214|0.115|36.2802|-100.272683
TX|48297|0500000US48297|01383934|Live Oak County|2692796903|101483818|1039.695|39.183|28.351479|-98.126891
TX|48299|0500000US48299|01383935|Llano County|2419227366|82329207|934.069|31.787|30.707584|-98.68469
TX|48301|0500000US48301|01383936|Loving County|1732230055|19981167|668.818|7.715|31.844936|-103.561229
TX|48303|0500000US48303|01383937|Lubbock County|2319707362|13101225|895.644|5.058|33.611469|-101.819944
TX|48305|0500000US48305|01383938|Lynn County|2309924799|4169718|891.867|1.61|33.178412|-101.818493
TX|48307|0500000US48307|01383945|McCulloch County|2759893534|20286192|1065.601|7.833|31.205477|-99.359856
TX|48309|0500000US48309|01383946|McLennan County|2685056036|60961676|1036.706|23.537|31.549596|-97.201511
TX|48311|0500000US48311|01383947|McMullen County|2952066567|43985124|1139.799|16.983|28.384922|-98.578853
TX|48313|0500000US48313|01383939|Madison County|1207234712|16361999|466.116|6.317|30.966878|-95.930372
TX|48315|0500000US48315|01383940|Marion County|986530319|102099491|380.902|39.421|32.798182|-94.356853
TX|48317|0500000US48317|01383941|Martin County|2369724587|1931832|914.956|0.746|32.30983|-101.961836
TX|48319|0500000US48319|01383942|Mason County|2405674099|8755301|928.836|3.38|30.703916|-99.237302
TX|48321|0500000US48321|01383943|Matagorda County|2831196250|1345191762|1093.131|519.381|28.77476|-96.001532
TX|48323|0500000US48323|01383944|Maverick County|3313841498|31849663|1279.481|12.297|28.729787|-100.316678
TX|48325|0500000US48325|01383948|Medina County|3432680871|23745245|1325.366|9.168|29.353661|-99.111085
TX|48327|0500000US48327|01383949|Menard County|2336237979|613559|902.027|0.237|30.885268|-99.858861
TX|48329|0500000US48329|01383950|Midland County|2331915314|4252951|900.358|1.642|31.814269|-102.002454
TX|48331|0500000US48331|01383951|Milam County|2632349434|11831398|1016.356|4.568|30.791242|-96.984395
TX|48333|0500000US48333|01383952|Mills County|1937892796|4023558|748.225|1.554|31.494888|-98.594623
TX|48335|0500000US48335|01383953|Mitchell County|2359720445|12480258|911.093|4.819|32.304117|-100.924392
TX|48337|0500000US48337|01383954|Montague County|2411034608|19087359|930.906|7.37|33.678356|-97.725014
TX|48339|0500000US48339|01383955|Montgomery County|2699229368|89891734|1042.178|34.707|30.298801|-95.50295
TX|48341|0500000US48341|01383956|Moore County|2330207193|25699789|899.698|9.923|35.835676|-101.890502
TX|48343|0500000US48343|01383957|Morris County|652649022|17382447|251.989|6.711|33.116466|-94.731265
TX|48345|0500000US48345|01383958|Motley County|2562963900|644140|989.566|0.249|34.057899|-100.793152
TX|48347|0500000US48347|01383959|Nacogdoches County|2450966942|89731149|946.324|34.645|31.62056|-94.62025
TX|48349|0500000US48349|01383960|Navarro County|2615116310|197615408|1009.702|76.3|32.043349|-96.476406
TX|48351|0500000US48351|01383961|Newton County|2418212545|15672146|933.677|6.051|30.786718|-93.73925
TX|48353|0500000US48353|01383962|Nolan County|2362054436|5059477|911.994|1.953|32.312338|-100.418108
TX|48355|0500000US48355|01383963|Nueces County|2173969055|844853520|839.374|326.2|27.739975|-97.516301
TX|48357|0500000US48357|01383964|Ochiltree County|2376792060|1331778|917.685|0.514|36.278744|-100.815864
TX|48359|0500000US48359|01383965|Oldham County|3886337116|2339716|1500.523|0.903|35.401921|-102.59762
TX|48361|0500000US48361|01383966|Orange County|864535312|118326038|333.799|45.686|30.122323|-93.8941
TX|48363|0500000US48363|01383967|Palo Pinto County|2467090697|85364147|952.549|32.959|32.752204|-98.317967
TX|48365|0500000US48365|01383968|Panola County|2101400903|25810623|811.355|9.966|32.163978|-94.305156
TX|48367|0500000US48367|01383969|Parker County|2340676560|16457558|903.74|6.354|32.777096|-97.805905
TX|48369|0500000US48369|01383970|Parmer County|2281317978|11355762|880.822|4.384|34.532163|-102.784853
TX|48371|0500000US48371|01383971|Pecos County|12338274929|2532275|4763.835|0.978|30.773298|-102.718153
TX|48373|0500000US48373|01383972|Polk County|2737754342|136250537|1057.053|52.607|30.784553|-94.837338
TX|48375|0500000US48375|01383973|Potter County|2352746400|35162457|908.401|13.576|35.398675|-101.893804
TX|48377|0500000US48377|01383974|Presidio County|9985057447|1773188|3855.252|0.685|30.005891|-104.261619
TX|48379|0500000US48379|01383975|Rains County|594380956|75979606|229.492|29.336|32.870457|-95.795613
TX|48381|0500000US48381|01383976|Randall County|2363909970|25202439|912.711|9.731|34.962529|-101.895547
TX|48383|0500000US48383|01383977|Reagan County|3044049121|1792716|1175.314|0.692|31.375191|-101.514395
TX|48385|0500000US48385|01383978|Real County|1810814901|2344241|699.16|0.905|29.830097|-99.812549
TX|48387|0500000US48387|01383979|Red River County|2703677245|33255080|1043.896|12.84|33.619625|-95.048429
TX|48389|0500000US48389|01383980|Reeves County|6825534345|17396672|2635.354|6.717|31.308366|-103.712706
TX|48391|0500000US48391|01383981|Refugio County|1995545555|123688759|770.484|47.756|28.322116|-97.162472
TX|48393|0500000US48393|01383982|Roberts County|2393298443|346846|924.058|0.134|35.838596|-100.836682
TX|48395|0500000US48395|01383983|Robertson County|2214840335|27332985|855.155|10.553|31.025481|-96.514941
TX|48397|0500000US48397|01383984|Rockwall County|329521874|56197126|127.229|21.698|32.90028|-96.412049
TX|48399|0500000US48399|01383985|Runnels County|2722259323|15604788|1051.07|6.025|31.845119|-99.982715
TX|48401|0500000US48401|01383986|Rusk County|2393663216|37217198|924.199|14.37|32.109423|-94.756382
TX|48403|0500000US48403|01383987|Sabine County|1273523418|219936061|491.71|84.918|31.3433|-93.851913
TX|48405|0500000US48405|01383988|San Augustine County|1374400363|159644689|530.659|61.639|31.382449|-94.16318
TX|48407|0500000US48407|01383989|San Jacinto County|1474335739|151945758|569.244|58.667|30.574388|-95.163136
TX|48409|0500000US48409|01383990|San Patricio County|1795689764|37536082|693.32|14.493|28.011794|-97.517157
TX|48411|0500000US48411|01383991|San Saba County|2940447161|8300211|1135.313|3.205|31.155138|-98.819292
TX|48413|0500000US48413|01383992|Schleicher County|3394546076|87401|1310.642|0.034|30.896233|-100.527216
TX|48415|0500000US48415|01383993|Scurry County|2345090478|5436957|905.445|2.099|32.744353|-100.913346
TX|48417|0500000US48417|01383994|Shackelford County|2367989252|3268209|914.286|1.262|32.74382|-99.347005
TX|48419|0500000US48419|01383995|Shelby County|2060566463|101081677|795.589|39.028|31.790139|-94.142579
TX|48421|0500000US48421|01383996|Sherman County|2390195604|425429|922.86|0.164|36.278593|-101.899265
TX|48423|0500000US48423|01383997|Smith County|2386661742|73106299|921.495|28.227|32.375105|-95.268939
TX|48425|0500000US48425|01383998|Somervell County|482274682|14205925|186.207|5.485|32.218071|-97.769217
TX|48427|0500000US48427|01383999|Starr County|3168019241|15386853|1223.179|5.941|26.530903|-98.740235
TX|48429|0500000US48429|01384000|Stephens County|2322497202|64147705|896.721|24.768|32.738052|-98.839344
TX|48431|0500000US48431|01384001|Sterling County|2391722769|167451|923.449|0.065|31.835773|-101.054911
TX|48433|0500000US48433|01384002|Stonewall County|2373238696|10177387|916.313|3.93|33.17958|-100.253807
TX|48435|0500000US48435|01384003|Sutton County|3765674769|1277066|1453.935|0.493|30.522185|-100.513359
TX|48437|0500000US48437|01384004|Swisher County|2305502703|27277988|890.16|10.532|34.526319|-101.743865
TX|48439|0500000US48439|01384005|Tarrant County|2241374644|99394075|865.4|38.376|32.772119|-97.291224
TX|48441|0500000US48441|01384006|Taylor County|2371228250|9760311|915.536|3.768|32.297126|-99.89043
TX|48443|0500000US48443|01384007|Terrell County|6107081788|259482|2357.958|0.1|30.232343|-102.072513
TX|48445|0500000US48445|01384008|Terry County|2302115390|5411758|888.852|2.089|33.171229|-102.339284
TX|48447|0500000US48447|01384009|Throckmorton County|2363499442|7586186|912.552|2.929|33.170695|-99.205796
TX|48449|0500000US48449|01384010|Titus County|1052318222|50093218|406.302|19.341|33.214599|-94.966783
TX|48451|0500000US48451|01384011|Tom Green County|3942790947|47251782|1522.32|18.244|31.397591|-100.464168
TX|48453|0500000US48453|01384012|Travis County|2575299639|79506870|994.329|30.698|30.239513|-97.69127
TX|48455|0500000US48455|01384013|Trinity County|1797080060|52101459|693.857|20.116|31.096675|-95.151687
TX|48457|0500000US48457|01384014|Tyler County|2394158677|29093514|924.39|11.233|30.769295|-94.375656
TX|48459|0500000US48459|01384015|Upshur County|1509910856|24878112|582.98|9.605|32.735349|-94.941184
TX|48461|0500000US48461|01384016|Upton County|3215010599|464309|1241.323|0.179|31.353816|-102.041546
TX|48463|0500000US48463|01384017|Uvalde County|4019458733|17382916|1551.922|6.712|29.350308|-99.768427
TX|48465|0500000US48465|01384018|Val Verde County|8144864531|227710450|3144.75|87.92|29.875285|-101.143324
TX|48467|0500000US48467|01384019|Van Zandt County|2182254952|44145126|842.573|17.045|32.558787|-95.836906
TX|48469|0500000US48469|01384020|Victoria County|2284593992|17476842|882.087|6.748|28.79637|-96.971198
TX|48471|0500000US48471|01384021|Walker County|2031140296|44731778|784.228|17.271|30.743163|-95.569825
TX|48473|0500000US48473|01384022|Waller County|1329553604|11827973|513.344|4.567|30.01359|-95.982149
TX|48475|0500000US48475|01384023|Ward County|2164201044|624206|835.603|0.241|31.513069|-103.105113
TX|48477|0500000US48477|01384024|Washington County|1564859859|45466952|604.196|17.555|30.215075|-96.410272
TX|48479|0500000US48479|01384025|Webb County|8706239653|36502177|3361.498|14.094|27.760799|-99.340752
TX|48481|0500000US48481|01384026|Wharton County|2813099005|21306092|1086.144|8.226|29.27848|-96.229674
TX|48483|0500000US48483|01384027|Wheeler County|2368629231|2455912|914.533|0.948|35.392603|-100.253114
TX|48485|0500000US48485|01384028|Wichita County|1625458210|13645957|627.593|5.269|33.988212|-98.70801
TX|48487|0500000US48487|01384029|Wilbarger County|2514738108|18202665|970.946|7.028|34.08492|-99.24244
TX|48489|0500000US48489|01384030|Willacy County|1529680719|502856285|590.613|194.154|26.481861|-97.594731
TX|48491|0500000US48491|01384031|Williamson County|2890087931|41476798|1115.869|16.014|30.649082|-97.605065
TX|48493|0500000US48493|01384032|Wilson County|2081664824|12109332|803.735|4.675|29.173883|-98.086734
TX|48495|0500000US48495|01384033|Winkler County|2178876148|19838|841.269|0.008|31.832862|-103.054925
TX|48497|0500000US48497|01384034|Wise County|2342525152|46883066|904.454|18.102|33.219346|-97.652986
TX|48499|0500000US48499|01384035|Wood County|1671176155|130727206|645.245|50.474|32.783588|-95.382166
TX|48501|0500000US48501|01384036|Yoakum County|2071252481|34329|799.715|0.013|33.162339|-102.832241
TX|48503|0500000US48503|01384037|Young County|2368539787|42371869|914.498|16.36|33.158778|-98.67839
TX|48505|0500000US48505|01384038|Zapata County|2585883702|154363496|998.415|59.6|26.996981|-99.182603
TX|48507|0500000US48507|01384039|Zavala County|3360268876|11208708|1297.407|4.328|28.864652|-99.75983
UT|49001|0500000US49001|01448015|Beaver County|6689710369|5298466|2582.912|2.046|38.357535|-113.238948
UT|49003|0500000US49003|01455966|Box Elder County|14973507318|2455159795|5781.304|947.943|41.622623|-113.060252
UT|49005|0500000US49005|01448017|Cache County|3016525068|21115037|1164.687|8.153|41.734118|-111.745394
UT|49007|0500000US49007|01448018|Carbon County|3831481450|15484604|1479.343|5.979|39.673284|-110.588484
UT|49009|0500000US49009|01448019|Daggett County|1803962594|61233358|696.514|23.642|40.890099|-109.505785
UT|49011|0500000US49011|01448020|Davis County|841123724|804132366|324.76|310.477|41.037559|-112.201943
UT|49013|0500000US49013|01448021|Duchesne County|8379965571|38811228|3235.523|14.985|40.289393|-110.429584
UT|49015|0500000US49015|01448022|Emery County|11558171972|24695314|4462.635|9.535|39.009025|-110.7211
UT|49017|0500000US49017|01448023|Garfield County|13414986702|75978582|5179.556|29.335|37.831663|-111.450907
UT|49019|0500000US49019|01448024|Grand County|9512657345|30634870|3672.858|11.828|38.974326|-109.57345
UT|49021|0500000US49021|01448025|Iron County|8537032444|11390957|3296.167|4.398|37.909304|-113.30674
UT|49023|0500000US49023|01455158|Juab County|8784753344|36271581|3391.812|14.005|39.71412|-112.790471
UT|49025|0500000US49025|01448026|Kane County|10344775614|292843946|3994.14|113.068|37.275089|-111.815329
UT|49027|0500000US49027|01448027|Millard County|17574316029|133292861|6785.482|51.465|38.956744|-113.133092
UT|49029|0500000US49029|01448028|Morgan County|1577814089|4437369|609.197|1.713|41.091027|-111.577885
UT|49031|0500000US49031|01448029|Piute County|1963753823|20286511|758.21|7.833|38.335881|-112.129375
UT|49033|0500000US49033|01448030|Rich County|2664471793|149106410|1028.758|57.57|41.627598|-111.240227
UT|49035|0500000US49035|01448031|Salt Lake County|1949876460|136855044|752.852|52.84|40.667883|-111.92424
UT|49037|0500000US49037|01448032|San Juan County|20263255847|285213915|7823.687|110.122|37.602633|-109.791574
UT|49039|0500000US49039|01448033|Sanpete County|4117605575|32165095|1589.816|12.419|39.373426|-111.576933
UT|49041|0500000US49041|01448034|Sevier County|4948109949|20139931|1910.476|7.776|38.746824|-111.81193
UT|49043|0500000US49043|01448035|Summit County|4845023359|26030792|1870.674|10.051|40.87206|-110.968486
UT|49045|0500000US49045|01448036|Tooele County|18234216267|636477482|7040.271|245.745|40.467753|-113.123979
UT|49047|0500000US49047|01448037|Uintah County|11610607593|55966014|4482.881|21.609|40.125887|-109.517748
UT|49049|0500000US49049|01448038|Utah County|5191527711|362177780|2004.46|139.838|40.120418|-111.668563
UT|49051|0500000US49051|01448039|Wasatch County|3048291117|79107621|1176.952|30.544|40.334884|-111.161568
UT|49053|0500000US49053|01448040|Washington County|6287425962|7782767|2427.589|3.005|37.262531|-113.4878
UT|49055|0500000US49055|01448041|Wayne County|6374203166|14660837|2461.094|5.661|38.259856|-110.990872
UT|49057|0500000US49057|01448042|Weber County|1582541443|126602107|611.023|48.881|41.270325|-111.876883
VT|50001|0500000US50001|01461757|Addison County|1984789913|107310069|766.332|41.433|44.031248|-73.141581
VT|50003|0500000US50003|01461758|Bennington County|1746266320|6896313|674.237|2.663|43.035328|-73.111496
VT|50005|0500000US50005|01461759|Caledonia County|1681457274|22348341|649.214|8.629|44.468791|-72.112168
VT|50007|0500000US50007|01461760|Chittenden County|1390485610|217019156|536.87|83.792|44.463766|-73.067086
VT|50009|0500000US50009|01461761|Essex County|1715531822|28687245|662.371|11.076|44.724021|-71.732736
VT|50011|0500000US50011|01461762|Franklin County|1634182035|150650858|630.961|58.167|44.858964|-72.909402
VT|50013|0500000US50013|01461763|Grand Isle County|211786409|288950786|81.771|111.565|44.801787|-73.300759
VT|50015|0500000US50015|01461764|Lamoille County|1194643958|12744800|461.255|4.921|44.611192|-72.632659
VT|50017|0500000US50017|01461765|Orange County|1779346355|12002244|687.009|4.634|44.003373|-72.369579
VT|50019|0500000US50019|01461766|Orleans County|1798883756|71405835|694.553|27.57|44.828442|-72.25163
VT|50021|0500000US50021|01461767|Rutland County|2410117476|38757463|930.552|14.964|43.612399|-73.060304
